GeneID	Length
Bra009728	1026
Bra009729	543
Bra009730	2643
Bra009731	906
Bra009732	1524
Bra009733	807
Bra009734	942
Bra009735	1533
Bra009736	948
Bra009737	1362
Bra009738	1551
Bra009739	264
Bra009740	492
Bra009741	4695
Bra009742	1725
Bra009743	666
Bra009744	150
Bra009745	4800
Bra009746	1560
Bra009747	1956
Bra009748	969
Bra009749	231
Bra009750	528
Bra009751	2223
Bra009752	1038
Bra009753	7113
Bra009754	2541
Bra009755	1218
Bra009756	2001
Bra009757	1623
Bra009758	768
Bra009759	783
Bra009760	348
Bra009761	777
Bra009762	972
Bra009763	777
Bra009764	921
Bra009765	1710
Bra009766	948
Bra009767	879
Bra009768	1692
Bra009769	615
Bra009770	1014
Bra009771	1257
Bra009772	213
Bra009773	924
Bra009774	1368
Bra009775	747
Bra009776	447
Bra009777	1209
Bra009778	1185
Bra009779	1200
Bra009780	504
Bra009781	1413
Bra009782	792
Bra009783	282
Bra009784	2424
Bra009785	1518
Bra009786	333
Bra009787	528
Bra009788	1194
Bra009789	1590
Bra009790	3948
Bra009791	10305
Bra009792	744
Bra009793	876
Bra009794	3099
Bra009795	1242
Bra009796	1779
Bra009797	756
Bra009798	1641
Bra009799	333
Bra009800	1233
Bra009801	1245
Bra009802	684
Bra009803	1602
Bra009804	303
Bra009805	1056
Bra009806	3246
Bra009807	882
Bra009808	375
Bra009809	849
Bra009810	1500
Bra009812	1413
Bra009813	1416
Bra009814	660
Bra009815	570
Bra009816	1530
Bra009817	1491
Bra009818	690
Bra009819	1221
Bra009820	1557
Bra009821	306
Bra009822	765
Bra009823	663
Bra009824	579
Bra009825	471
Bra009826	1245
Bra009827	1929
Bra009828	630
Bra009829	624
Bra009830	3144
Bra009831	1443
Bra009832	1500
Bra009833	1077
Bra009834	624
Bra009835	1869
Bra009836	2799
Bra009837	513
Bra009838	1041
Bra009839	1419
Bra009840	1989
Bra009841	1104
Bra009842	810
Bra009843	1128
Bra009844	510
Bra009845	1146
Bra009846	1488
Bra009847	1773
Bra009848	951
Bra009849	522
Bra009850	1260
Bra009851	201
Bra009852	1266
Bra009853	2208
Bra009854	1164
Bra009855	408
Bra009856	1299
Bra009857	492
Bra009858	1572
Bra009859	1530
Bra009860	1710
Bra009861	2988
Bra009862	675
Bra009863	2040
Bra009864	990
Bra009865	528
Bra009866	1767
Bra009867	531
Bra009868	1512
Bra009869	3021
Bra009870	525
Bra009871	2715
Bra009872	1047
Bra009873	1242
Bra009874	1161
Bra009875	1017
Bra009876	1380
Bra009877	1050
Bra009878	474
Bra009879	396
Bra009880	378
Bra009881	585
Bra009882	2466
Bra009883	681
Bra009884	2658
Bra009885	531
Bra009886	1023
Bra009887	786
Bra009888	2436
Bra009889	558
Bra009890	948
Bra009891	2379
Bra009892	1500
Bra009893	228
Bra009894	768
Bra009895	1053
Bra009896	945
Bra009897	336
Bra009898	696
Bra009899	237
Bra009900	2247
Bra009901	1110
Bra009902	306
Bra009903	300
Bra009904	318
Bra009905	456
Bra009906	1005
Bra009907	555
Bra009908	1092
Bra009909	1254
Bra009910	993
Bra009911	1095
Bra009912	408
Bra009913	612
Bra009914	453
Bra009915	1419
Bra009916	1212
Bra009917	912
Bra009918	1008
Bra009919	237
Bra009920	336
Bra009921	990
Bra009922	2157
Bra009923	2787
Bra009924	2784
Bra009925	1704
Bra009926	240
Bra009927	960
Bra009928	654
Bra009929	2835
Bra009930	3240
Bra009931	1923
Bra009932	306
Bra009933	1209
Bra009934	693
Bra009935	1239
Bra009936	306
Bra009937	855
Bra009938	2031
Bra009939	525
Bra009940	564
Bra009941	960
Bra009942	345
Bra009943	369
Bra009944	291
Bra009945	1065
Bra009946	390
Bra009947	249
Bra009948	2766
Bra009949	459
Bra009950	3738
Bra009951	2097
Bra009952	2001
Bra009953	963
Bra009954	1341
Bra009955	651
Bra009956	1119
Bra009957	1155
Bra009958	504
Bra009959	1035
Bra009960	915
Bra009961	228
Bra009962	861
Bra009963	1677
Bra009964	1104
Bra009965	780
Bra009966	981
Bra009967	1392
Bra009968	1056
Bra009969	1824
Bra009970	1038
Bra009971	3189
Bra009972	1890
Bra009973	2610
Bra009974	1377
Bra009975	459
Bra009976	3615
Bra009977	1698
Bra009978	1614
Bra009979	1833
Bra009980	1896
Bra009981	987
Bra009982	4734
Bra009983	579
Bra009984	573
Bra009985	834
Bra009986	1245
Bra009987	558
Bra009988	471
Bra009989	402
Bra009990	1383
Bra009991	882
Bra009992	1884
Bra009993	1581
Bra009994	1833
Bra009995	741
Bra009996	1710
Bra009997	579
Bra009998	1320
Bra009999	1119
Bra010000	1608
Bra010001	495
Bra010002	612
Bra010003	468
Bra010004	717
Bra010005	1026
Bra010006	2580
Bra010007	582
Bra010008	780
Bra010009	435
Bra010010	945
Bra010011	1140
Bra010012	1617
Bra010013	1947
Bra010014	231
Bra010015	1623
Bra010016	435
Bra010017	633
Bra010018	1251
Bra010019	327
Bra010021	972
Bra010022	972
Bra010023	351
Bra010024	516
Bra010025	1983
Bra010026	3099
Bra010027	1038
Bra010028	2169
Bra010029	333
Bra010030	351
Bra010031	2079
Bra010032	1200
Bra010033	588
Bra010034	426
Bra010035	429
Bra010036	5040
Bra010037	843
Bra010038	2319
Bra010039	816
Bra010040	534
Bra010041	1743
Bra010042	267
Bra010043	630
Bra010044	2751
Bra010045	1818
Bra010046	2376
Bra010047	2931
Bra010048	2556
Bra010049	909
Bra010050	201
Bra010051	1353
Bra010052	534
Bra010053	1488
Bra010054	354
Bra010055	1218
Bra010056	2556
Bra010057	918
Bra010058	540
Bra010059	453
Bra010060	1038
Bra010061	306
Bra010062	2121
Bra010063	438
Bra010064	1134
Bra010065	1575
Bra010066	510
Bra010067	2109
Bra010068	1122
Bra010069	1620
Bra010070	1212
Bra010071	1134
Bra010072	732
Bra010073	711
Bra010074	3378
Bra010075	615
Bra010076	597
Bra010077	1044
Bra010078	369
Bra010079	3528
Bra010080	951
Bra010081	588
Bra010082	807
Bra010083	612
Bra010084	906
Bra010085	1347
Bra010086	345
Bra010087	819
Bra010088	705
Bra010089	507
Bra010090	852
Bra010091	510
Bra010092	1221
Bra010093	675
Bra010094	423
Bra010095	636
Bra010096	942
Bra010097	1644
Bra010098	1254
Bra010099	1521
Bra010100	1743
Bra010101	2922
Bra010102	1467
Bra010103	570
Bra010104	465
Bra010105	291
Bra010106	2082
Bra010107	2127
Bra010108	1584
Bra010109	1569
Bra010110	270
Bra010111	1839
Bra010112	210
Bra010113	354
Bra010114	1353
Bra010115	1755
Bra010116	690
Bra010117	1668
Bra010118	864
Bra010119	864
Bra010120	381
Bra010121	1746
Bra010122	858
Bra010123	1446
Bra010124	1596
Bra010125	849
Bra010126	879
Bra010127	468
Bra010128	627
Bra010129	1599
Bra010130	483
Bra010131	921
Bra010132	573
Bra010133	1479
Bra010134	459
Bra010135	732
Bra010136	1107
Bra010137	333
Bra010138	882
Bra010139	1122
Bra010140	627
Bra010141	1257
Bra010142	807
Bra010143	1059
Bra010144	1020
Bra010145	3045
Bra010146	594
Bra010147	795
Bra010148	777
Bra010149	426
Bra010150	864
Bra010151	945
Bra010152	1992
Bra010153	960
Bra010154	402
Bra010155	1008
Bra010156	357
Bra010157	1245
Bra010158	264
Bra010159	687
Bra010160	1095
Bra010161	1668
Bra010162	840
Bra010163	339
Bra010164	1716
Bra010165	1815
Bra010166	300
Bra010167	501
Bra010168	3135
Bra010169	1434
Bra010170	858
Bra010171	474
Bra010172	855
Bra010173	531
Bra010174	663
Bra010175	282
Bra010176	534
Bra010177	450
Bra010178	1803
Bra010179	666
Bra010180	270
Bra010181	576
Bra010182	978
Bra010183	927
Bra010184	918
Bra010185	762
Bra010186	786
Bra010187	2478
Bra010188	336
Bra010189	2199
Bra010190	381
Bra010191	237
Bra010192	204
Bra010193	1911
Bra010194	264
Bra010195	2598
Bra010196	5784
Bra010197	270
Bra010198	1185
Bra010199	204
Bra010200	390
Bra010201	2370
Bra010202	150
Bra010203	918
Bra010204	870
Bra010205	951
Bra010206	810
Bra010207	1314
Bra010208	1077
Bra010209	1437
Bra010210	558
Bra010211	462
Bra010212	351
Bra010213	1881
Bra010214	1578
Bra010215	981
Bra010216	309
Bra010217	528
Bra010218	375
Bra010219	1233
Bra010220	927
Bra010221	1797
Bra010222	936
Bra010223	1110
Bra010224	405
Bra010225	2424
Bra010226	1146
Bra010227	753
Bra010228	1500
Bra010229	1182
Bra010230	708
Bra010231	999
Bra010232	1437
Bra010233	663
Bra010234	2847
Bra010235	648
Bra010236	1077
Bra010237	1734
Bra010238	909
Bra010239	885
Bra010240	375
Bra010241	834
Bra010242	1902
Bra010243	702
Bra010244	294
Bra010245	672
Bra010246	924
Bra010247	1230
Bra010248	5718
Bra010249	798
Bra010250	1188
Bra010251	771
Bra010252	1131
Bra010253	588
Bra010254	237
Bra010255	663
Bra010256	1932
Bra010257	1218
Bra010258	2355
Bra010259	885
Bra010260	519
Bra010261	441
Bra010262	390
Bra010263	1299
Bra010264	1341
Bra010265	405
Bra010266	1374
Bra010267	777
Bra010268	1710
Bra010269	444
Bra010270	1485
Bra010271	549
Bra010272	1434
Bra010273	3498
Bra010274	1671
Bra010275	1338
Bra010276	363
Bra010277	816
Bra010278	807
Bra010279	906
Bra010280	552
Bra010281	579
Bra010282	768
Bra010283	753
Bra010284	1104
Bra010285	1290
Bra010286	1062
Bra010287	543
Bra010288	285
Bra010289	450
Bra010290	843
Bra010291	849
Bra010292	639
Bra010293	846
Bra010294	849
Bra010295	267
Bra010296	2124
Bra010297	1923
Bra010298	2844
Bra010299	2820
Bra010300	570
Bra010302	468
Bra010303	2922
Bra010304	1053
Bra010305	198
Bra010306	1053
Bra010307	1206
Bra010308	273
Bra010309	846
Bra010310	2505
Bra010311	438
Bra010312	3027
Bra010313	978
Bra010314	1176
Bra010315	1578
Bra010316	1821
Bra010317	672
Bra010318	1656
Bra010319	1377
Bra010320	1350
Bra010321	1254
Bra010322	1500
Bra010323	1008
Bra010324	918
Bra010325	519
Bra010326	378
Bra010327	561
Bra010328	1245
Bra010329	432
Bra010330	1572
Bra010331	405
Bra010332	792
Bra010333	798
Bra010334	1059
Bra010335	390
Bra010336	1614
Bra010337	1164
Bra010338	360
Bra010339	1902
Bra010340	1119
Bra010341	465
Bra010342	1338
Bra010343	222
Bra010344	1593
Bra010345	315
Bra010346	456
Bra010347	2205
Bra010348	1725
Bra010349	1263
Bra010350	432
Bra010351	540
Bra010352	438
Bra010353	159
Bra010354	1281
Bra010355	1191
Bra010356	1062
Bra010357	972
Bra010358	2097
Bra010359	975
Bra010360	1260
Bra010361	1437
Bra010362	1044
Bra010363	1479
Bra010364	729
Bra010365	1167
Bra010366	2661
Bra010367	219
Bra010368	459
Bra010369	1134
Bra010370	1698
Bra010371	621
Bra010372	2055
Bra010373	453
Bra010374	279
Bra010375	633
Bra010376	1476
Bra010377	231
Bra010378	423
Bra010379	213
Bra010380	1488
Bra010381	261
Bra010382	1941
Bra010383	831
Bra010384	5283
Bra010385	870
Bra010386	987
Bra010387	591
Bra010388	1947
Bra010389	987
Bra010390	1251
Bra010391	759
Bra010392	963
Bra010393	2121
Bra010394	729
Bra010395	192
Bra010396	189
Bra010397	204
Bra010398	3693
Bra010399	384
Bra010400	330
Bra010401	2244
Bra010402	1266
Bra010403	495
Bra010404	753
Bra010405	498
Bra010406	864
Bra010407	507
Bra010408	726
Bra010409	516
Bra010410	342
Bra010411	1992
Bra010412	405
Bra010413	1443
Bra010414	888
Bra010415	843
Bra010416	888
Bra010417	858
Bra010418	1137
Bra010419	2988
Bra010420	666
Bra010421	369
Bra010422	1221
Bra010423	1419
Bra010424	1326
Bra010425	306
Bra010426	348
Bra010427	942
Bra010428	1749
Bra010429	465
Bra010430	186
Bra010431	1638
Bra010432	3396
Bra010433	1095
Bra010434	615
Bra010435	1779
Bra010436	354
Bra010437	369
Bra010438	1014
Bra010439	2889
Bra010440	381
Bra010441	1269
Bra010442	420
Bra010443	156
Bra010444	162
Bra010445	1062
Bra010446	1170
Bra010447	558
Bra010448	546
Bra010449	288
Bra010450	288
Bra010451	2298
Bra010452	765
Bra010453	1467
Bra010454	3075
Bra010455	876
Bra010456	420
Bra010457	1182
Bra010458	1812
Bra010459	1047
Bra010460	828
Bra010461	777
Bra010462	324
Bra010463	675
Bra010464	2052
Bra010465	564
Bra010466	1332
Bra010467	663
Bra010468	2193
Bra010469	1053
Bra010470	804
Bra010471	312
Bra010472	1077
Bra010473	2808
Bra010474	543
Bra010475	477
Bra010476	507
Bra010477	819
Bra010478	357
Bra010479	1212
Bra010480	1305
Bra010481	1416
Bra010482	1221
Bra010483	888
Bra010484	2049
Bra010485	633
Bra010486	1206
Bra010487	675
Bra010488	2724
Bra010489	1362
Bra010490	321
Bra010491	630
Bra010492	660
Bra010493	1821
Bra010494	330
Bra010495	1215
Bra010496	3555
Bra010497	303
Bra010498	2154
Bra010499	1173
Bra010500	2361
Bra010501	315
Bra010502	486
Bra010503	900
Bra010504	669
Bra010505	1800
Bra010506	1512
Bra010507	2433
Bra010508	2697
Bra010509	879
Bra010510	5475
Bra010511	561
Bra010512	2424
Bra010513	405
Bra010514	1707
Bra010515	867
Bra010516	1710
Bra010517	378
Bra010518	1104
Bra010519	609
Bra010520	2154
Bra010521	1071
Bra010522	1266
Bra010523	255
Bra010524	966
Bra010525	414
Bra010526	294
Bra010527	1107
Bra010528	1302
Bra010529	1104
Bra010530	1269
Bra010531	711
Bra010532	582
Bra010533	1059
Bra010534	1050
Bra010535	933
Bra010536	1071
Bra010537	237
Bra010538	816
Bra010539	810
Bra010540	558
Bra010541	456
Bra010542	561
Bra010543	2475
Bra010544	384
Bra010545	336
Bra010546	603
Bra010547	327
Bra010548	1059
Bra010549	2025
Bra010550	777
Bra010551	5961
Bra010552	3426
Bra010553	1404
Bra010554	1380
Bra010555	942
Bra010556	1080
Bra010557	363
Bra010558	903
Bra010559	2178
Bra010560	240
Bra010561	1464
Bra010562	885
Bra010563	642
Bra010564	3147
Bra010565	1764
Bra010566	882
Bra010567	1521
Bra010568	1224
Bra010569	1665
Bra010570	1731
Bra010571	624
Bra010572	942
Bra010573	546
Bra010574	1923
Bra010575	558
Bra010576	1101
Bra010577	990
Bra010578	453
Bra010579	612
Bra010580	1542
Bra010581	939
Bra010582	1368
Bra010583	558
Bra010584	1674
Bra010585	636
Bra010586	1998
Bra010587	648
Bra010588	5820
Bra010589	3087
Bra010590	2952
Bra010591	1026
Bra010592	1125
Bra010593	918
Bra010594	255
Bra010595	261
Bra010596	1503
Bra010597	1491
Bra010598	1506
Bra010599	1437
Bra010600	816
Bra010601	1530
Bra010602	1212
Bra010603	1728
Bra010604	267
Bra010605	3093
Bra010606	1407
Bra010607	510
Bra010608	345
Bra010609	261
Bra010610	1662
Bra010611	1410
Bra010612	813
Bra010613	405
Bra010614	1080
Bra010615	309
Bra010616	1482
Bra010617	1005
Bra010618	1158
Bra010619	2355
Bra010620	2031
Bra010621	663
Bra010622	1554
Bra010623	645
Bra010624	3420
Bra010625	774
Bra010626	1041
Bra010627	1014
Bra010628	1266
Bra010629	2163
Bra010630	2703
Bra010631	1239
Bra010632	423
Bra010633	3057
Bra010634	669
Bra010635	675
Bra010636	576
Bra010637	1512
Bra010638	411
Bra010639	432
Bra010640	1119
Bra010641	927
Bra010642	861
Bra010643	924
Bra010644	1557
Bra010645	810
Bra010646	375
Bra010647	1119
Bra010648	711
Bra010649	1089
Bra010650	630
Bra010651	1152
Bra010652	4302
Bra010653	1341
Bra010654	1185
Bra010655	771
Bra010656	762
Bra010657	777
Bra010658	1038
Bra010659	900
Bra010660	1059
Bra010661	1164
Bra010662	834
Bra010663	3000
Bra010664	618
Bra010665	537
Bra010666	888
Bra010667	1974
Bra010668	1794
Bra010669	222
Bra010670	681
Bra010671	2643
Bra010672	1578
Bra010673	774
Bra010674	3669
Bra010675	1500
Bra010676	1479
Bra010677	345
Bra010678	1575
Bra010679	1578
Bra010680	873
Bra010681	1152
Bra010682	651
Bra010683	891
Bra010684	3525
Bra010685	1008
Bra010686	1593
Bra010687	1458
Bra010688	249
Bra010689	2448
Bra010690	363
Bra010691	864
Bra010692	456
Bra010693	498
Bra010694	927
Bra010695	576
Bra010696	327
Bra010697	687
Bra010698	993
Bra010699	1614
Bra010700	1857
Bra010701	1773
Bra010702	1242
Bra010703	1026
Bra010704	2574
Bra010705	1011
Bra010706	1350
Bra010707	354
Bra010711	912
Bra010712	2460
Bra010713	726
Bra010714	3156
Bra010715	1122
Bra010716	561
Bra010717	1182
Bra010718	543
Bra010719	495
Bra010720	858
Bra010721	546
Bra010722	1338
Bra010723	723
Bra010724	2589
Bra010725	798
Bra010726	810
Bra010727	1389
Bra010728	519
Bra010729	1008
Bra010730	1218
Bra010731	957
Bra010732	1068
Bra010733	1695
Bra010734	1629
Bra010735	1152
Bra010736	852
Bra010737	5667
Bra010738	462
Bra010739	732
Bra010740	3498
Bra010741	1143
Bra010742	354
Bra010743	1449
Bra010744	1722
Bra010745	1614
Bra010746	3807
Bra010747	363
Bra010748	2217
Bra010749	1464
Bra010750	2016
Bra010751	1674
Bra010752	963
Bra010753	393
Bra010754	1416
Bra010755	618
Bra010756	1524
Bra010757	1149
Bra010758	372
Bra010759	2586
Bra010760	318
Bra010761	2061
Bra010762	1359
Bra010763	1653
Bra010764	1101
Bra010765	513
Bra010766	2388
Bra010767	1893
Bra010768	900
Bra010769	180
Bra010770	2925
Bra010771	1971
Bra010772	1368
Bra010773	4773
Bra010774	393
Bra010775	2172
Bra010776	2499
Bra010777	1620
Bra010778	192
Bra010779	969
Bra010780	1257
Bra010781	1659
Bra010782	2532
Bra010783	1368
Bra010784	1194
Bra010785	300
Bra010786	2415
Bra010787	705
Bra010788	1518
Bra010789	927
Bra010790	450
Bra010791	1071
Bra010792	534
Bra010793	1101
Bra010794	393
Bra010795	921
Bra010796	1212
Bra010797	528
Bra010798	576
Bra010799	924
Bra010800	1149
Bra010801	1128
Bra010802	1002
Bra010803	297
Bra010804	1821
Bra010805	645
Bra010806	708
Bra010807	804
Bra010808	1917
Bra010809	351
Bra010810	1122
Bra010811	318
Bra010812	666
Bra010813	984
Bra010814	813
Bra010815	2256
Bra010816	2322
Bra010817	2277
Bra010818	1056
Bra010819	1701
Bra010820	1086
Bra010821	1095
Bra010822	216
Bra010823	414
Bra010824	684
Bra010825	480
Bra010826	417
Bra010827	420
Bra010828	435
Bra010829	792
Bra010830	2049
Bra010831	867
Bra010832	2469
Bra010833	444
Bra010834	2160
Bra010835	648
Bra010836	1404
Bra010837	1293
Bra010838	321
Bra010839	786
Bra010840	279
Bra010841	1575
Bra010842	1569
Bra010843	393
Bra010844	954
Bra010845	531
Bra010846	1119
Bra010847	2883
Bra010848	528
Bra010849	1260
Bra010850	516
Bra010851	1338
Bra010852	486
Bra010853	396
Bra010854	813
Bra010855	357
Bra010856	1539
Bra010857	1173
Bra010858	1173
Bra010859	1467
Bra010860	648
Bra010861	342
Bra010862	354
Bra010863	1854
Bra010864	1377
Bra010865	549
Bra010866	738
Bra010867	3000
Bra010868	216
Bra010869	4713
Bra010870	1167
Bra010871	1191
Bra010872	1263
Bra010873	1266
Bra010874	417
Bra010875	792
Bra010876	843
Bra010877	288
Bra010878	1386
Bra010879	1830
Bra010880	519
Bra010881	555
Bra010882	450
Bra010883	2385
Bra010884	888
Bra010885	489
Bra010886	336
Bra010887	2412
Bra010888	240
Bra010889	1740
Bra010890	1059
Bra010891	1071
Bra010892	1293
Bra010893	1158
Bra010894	198
Bra010895	372
Bra010896	1062
Bra010897	768
Bra010898	804
Bra010899	978
Bra010900	399
Bra010901	705
Bra010902	954
Bra010903	1383
Bra010904	768
Bra010905	1773
Bra010906	537
Bra010907	2376
Bra010908	1257
Bra010909	1635
Bra010910	357
Bra010911	1566
Bra010912	588
Bra010913	267
Bra010914	2301
Bra010915	2118
Bra010916	3231
Bra010917	3054
Bra010918	1266
Bra010919	3030
Bra010920	264
Bra010921	771
Bra010922	702
Bra010923	867
Bra010924	1605
Bra010925	1323
Bra010926	861
Bra010927	963
Bra010928	1326
Bra010929	1167
Bra010930	795
Bra010931	3966
Bra010932	525
Bra010933	1923
Bra010934	2379
Bra010935	1089
Bra010936	2112
Bra010937	726
Bra010938	450
Bra010940	807
Bra010941	234
Bra010942	1038
Bra010943	612
Bra010944	381
Bra010945	1194
Bra010946	630
Bra010947	285
Bra010948	237
Bra010949	1101
Bra010950	3801
Bra010951	3180
Bra010952	243
Bra010953	369
Bra010954	525
Bra010955	735
Bra010956	1041
Bra010957	645
Bra010958	1761
Bra010959	1200
Bra010960	2289
Bra010961	495
Bra010962	795
Bra010963	753
Bra010964	5121
Bra010965	1608
Bra010966	354
Bra010967	1269
Bra010968	477
Bra010969	408
Bra010970	261
Bra010971	255
Bra010972	906
Bra010973	222
Bra010974	564
Bra010975	636
Bra010976	5451
Bra010977	717
Bra010978	1836
Bra010979	972
Bra010980	837
Bra010981	1137
Bra010982	690
Bra010983	996
Bra010984	225
Bra010985	1320
Bra010986	1005
Bra010987	1047
Bra010988	783
Bra010989	1083
Bra010990	2484
Bra010991	738
Bra010992	1698
Bra010993	675
Bra010994	1224
Bra010995	1737
Bra010996	1767
Bra010997	1470
Bra010998	1080
Bra010999	687
Bra011000	1254
Bra011001	2499
Bra011002	1080
Bra011003	1611
Bra011004	1872
Bra011005	1824
Bra011006	945
Bra011007	1350
Bra011008	702
Bra011009	1794
Bra011010	1383
Bra011011	360
Bra011012	603
Bra011013	888
Bra011014	1908
Bra011015	945
Bra011016	900
Bra011017	414
Bra011018	591
Bra011019	1155
Bra011020	1857
Bra011021	765
Bra011022	1263
Bra011023	2070
Bra011024	342
Bra011025	915
Bra011026	1365
Bra011027	1359
Bra011028	438
Bra011029	222
Bra011030	2676
Bra011031	1059
Bra011032	603
Bra011033	2262
Bra011034	906
Bra011035	873
Bra011036	1503
Bra011037	1035
Bra011038	1446
Bra011039	243
Bra011040	1326
Bra011041	2214
Bra011042	1137
Bra011043	2064
Bra011044	243
Bra011045	732
Bra011046	3051
Bra011047	648
Bra011048	2028
Bra011049	1470
Bra011050	942
Bra011051	1506
Bra011052	339
Bra011053	4521
Bra011054	1026
Bra011055	1281
Bra011056	522
Bra011057	432
Bra011058	2514
Bra011059	822
Bra011060	1086
Bra011061	1554
Bra011062	1377
Bra011063	552
Bra011064	627
Bra011065	516
Bra011066	879
Bra011067	1254
Bra011068	1254
Bra011069	1281
Bra011070	1044
Bra011071	4239
Bra011072	630
Bra011073	1419
Bra011074	993
Bra011075	1587
Bra011076	2169
Bra011077	444
Bra011078	1236
Bra011079	1332
Bra011080	1647
Bra011081	5313
Bra011082	873
Bra011083	1209
Bra011084	1617
Bra011085	639
Bra011086	909
Bra011087	1086
Bra011088	1923
Bra011089	1605
Bra011090	1200
Bra011091	690
Bra011092	237
Bra011093	219
Bra011094	441
Bra011095	237
Bra011096	1275
Bra011097	789
Bra011098	405
Bra011099	396
Bra011100	1509
Bra011101	675
Bra011102	669
Bra011103	1152
Bra011104	4434
Bra011105	891
Bra011106	432
Bra011107	1338
Bra011108	498
Bra011109	2763
Bra011110	1023
Bra011111	2757
Bra011112	567
Bra011113	591
Bra011114	2415
Bra011115	639
Bra011116	369
Bra011117	1482
Bra011118	1173
Bra011119	933
Bra011120	744
Bra011121	330
Bra011122	942
Bra011123	993
Bra011124	906
Bra011125	528
Bra011126	321
Bra011127	723
Bra011128	1503
Bra011129	1380
Bra011130	1350
Bra011131	312
Bra011132	1626
Bra011133	1431
Bra011134	2082
Bra011135	183
Bra011136	3558
Bra011137	1095
Bra011138	660
Bra011139	966
Bra011140	1575
Bra011141	312
Bra011142	1161
Bra011143	522
Bra011144	3210
Bra011145	204
Bra011146	852
Bra011147	795
Bra011148	1497
Bra011149	921
Bra011150	5508
Bra011151	882
Bra011152	747
Bra011153	2526
Bra011154	2385
Bra011155	798
Bra011156	2637
Bra011157	1578
Bra011158	327
Bra011159	1368
Bra011160	2439
Bra011161	1293
Bra011162	1944
Bra011163	1104
Bra011164	2619
Bra011165	2277
Bra011166	1992
Bra011167	5646
Bra011168	2901
Bra011169	396
Bra011170	975
Bra011171	489
Bra011172	2847
Bra011173	1923
Bra011174	2019
Bra011175	759
Bra011176	990
Bra011177	1569
Bra011178	786
Bra011179	849
Bra011180	849
Bra011181	849
Bra011182	1113
Bra011183	507
Bra011184	1476
Bra011185	2259
Bra011186	2187
Bra011187	483
Bra011188	378
Bra011189	1398
Bra011190	543
Bra011191	480
Bra011192	426
Bra011193	780
